Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Bike Cadence,Max Bike Cadence,Avg Speed,Max Speed,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg Bike Cadence,Max Bike Cadence,Normalized Power® (NP®),Training Stress Score®,Max Avg Power (20 min),Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Distance,Total Descent,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2016-08-31 16:06:46,false,"Cleveland Running","2.38","173","00:11:15","0","0","163","180","4:44","3:16","--","--","1.30","0.0","0.0","0","81","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","2.38","--","00:00:00","00:00:00","271","273"
Running,2016-08-31 15:37:16,false,"Cleveland Running","2.27","165","00:14:58","0","0","154","171","6:36","0:47","30","29","0.98","0.0","0.0","0","77","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","2.27","29","00:00:00","00:00:00","235","272"
Running,2016-08-30 16:58:47,false,"Cleveland Running","1.43","101","00:07:59.7","0","0","158","165","5:36","4:39","5","5","1.13","0.0","0.0","0","79","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","1.43","5","00:00:00","00:00:00","265","271"
Running,2016-08-30 16:24:44,false,"Cleveland Running","6.14","448","00:26:59","0","0","163","184","4:24","3:37","60","61","1.39","0.0","0.0","0","81","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","6.14","61","00:00:00","00:00:00","216","278"
Running,2016-08-30 15:41:30,false,"Cleveland Running","2.48","184","00:11:45","0","0","162","172","4:44","1:55","8","7","1.30","0.0","0.0","0","81","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","2.48","7","00:00:00","00:00:00","267","278"
Running,2016-08-29 15:52:59,false,"Cleveland Running","12.48","916","01:02:03","0","0","160","234","4:58","3:34","104","103","1.25","0.0","0.0","0","80","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","12.48","103","00:00:00","00:00:00","201","273"
Running,2016-08-26 15:28:19,false,"Cleveland Running","6.76","497","00:33:20","0","0","158","217","4:56","3:43","15","15","1.28","0.0","0.0","0","79","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","6.76","15","00:00:00","00:00:00","311","326"
Running,2016-08-24 16:09:43,false,"Willoughby Running","6.50","444","00:38:32","0","0","146","179","5:56","3:09","66","66","1.16","0.0","0.0","0","72","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","6.50","66","00:00:00","00:00:00","240","264"
Running,2016-08-23 15:52:55,false,"Cleveland Running","10.80","795","00:52:34","0","0","161","175","4:52","3:16","72","71","1.27","0.0","0.0","0","80","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","10.80","71","00:00:00","00:00:00","206","273"
Running,2016-08-22 16:08:01,false,"Willoughby Running","5.22","385","00:22:55","0","0","162","176","4:23","2:59","20","21","1.41","0.0","0.0","0","80","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","5.22","21","00:00:00","00:00:00","206","218"
Running,2016-08-19 16:57:47,false,"Cleveland Running","1.38","93","00:11:20","0","0","128","162","8:14","3:36","21","23","0.95","0.0","0.0","0","64","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","1.38","23","00:00:00","00:00:00","245","270"
Running,2016-08-19 16:23:34,false,"Cleveland Running","6.11","438","00:25:33","0","0","162","188","4:11","3:11","3","6","1.47","0.0","0.0","0","81","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","6.11","6","00:00:00","00:00:00","262","272"
Running,2016-08-19 15:39:51,false,"Cleveland Running","2.67","198","00:13:56","0","0","160","234","5:13","2:20","10","12","1.20","0.0","0.0","0","80","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","2.67","12","00:00:00","00:00:00","260","274"
Running,2016-08-18 16:05:02,false,"Cleveland Running","7.30","532","00:35:51","0","0","160","177","4:55","3:27","72","72","1.27","0.0","0.0","0","80","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","7.30","72","00:00:00","00:00:00","207","271"
Running,2016-08-17 21:21:07,false,"Cleveland Running","0.61","35","00:05:18.9","0","0","98","163","8:44","0:39","--","--","1.16","0.0","0.0","0","49","--","--","0.0","--","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","0.61","--","00:00:00","00:00:00","300","304"
